date,title,description,source,url,content
2024-12-06T10:06:00Z,The Stock Warren Buffett Is Virtually Guaranteed to Buy in 2025 Is a Company He's Invested Close to $78 Billion Into (Hint: It's Not Apple!),"The Oracle of Omaha purchased shares of this company, which is near and dear to his heart, for 24 consecutive quarters.",Yahoo,https://finnhub.io/api/news?id=bed9ae249d1a722ef3d449d6403687b235c14cfc92c09786169e7ba286209446,"The Oracle of Omaha purchased shares of this company, which is near and dear to his heart, for 24 consecutive quarters."
2024-12-06T09:30:00Z,"Huawei premium smartphone shipments surge, as Apple continues to lead segment in China","Huawei Technologies gained more ground in mainland China's high-end smartphone segment in the third quarter, narrowing the gap with US rival Apple, which still leads that handset category, the latest data from research firm Canalys showed. Shenzhen-based Huawei's domestic shipments of premium-priced smartphones - handsets that cost more than US$600 - surged 34 per cent in the September quarter from a year earlier, resulting in a 33 per cent share, according to a report released by Canalys on Fri",Yahoo,https://finnhub.io/api/news?id=8210afc58c4c61056cfde93cc2949db38917d0bc19676ce66de3900f70164258,"Huawei Technologies gained more ground in mainland China's high-end smartphone segment in the third quarter, narrowing the gap with US rival Apple, which still leads that handset category, the latest data from research firm Canalys showed. Shenzhen-based Huawei's domestic shipments of premium-priced smartphones - handsets that cost more than US$600 - surged 34 per cent in the September quarter from a year earlier, resulting in a 33 per cent share, according to a report released by Canalys on Fri"
2024-12-06T09:25:00Z,"Meet the Unstoppable Artificial Intelligence (AI) Stock That Could Join Apple, Nvidia, and Microsoft in the $3 Trillion Club by 2028",This tech giant could ultimately be the biggest beneficiary from artificial intelligence.,Yahoo,https://finnhub.io/api/news?id=6cca268fd88cc4340ba4cb68acafcb76435d8915cd78cb35cae9a085d4252c86,This tech giant could ultimately be the biggest beneficiary from artificial intelligence.
2024-12-06T08:40:00Z,Columbia Large Cap Growth Fund Q3 2024 Commentary,"Columbia Large Cap Growth Fundâs Institutional Class shares returned 2.20% for the 
three months ending September 30, 2024. Click here to read the full commentary. ",SeekingAlpha,https://finnhub.io/api/news?id=6acf19ee9266fa41316d3fe50ca99882960b528bf978f0d4a34095dedd548225,"Columbia Large Cap Growth Fundâs Institutional Class shares returned 2.20% for the 
three months ending September 30, 2024. Click here to read the full commentary. "
2024-12-06T04:00:00Z,"Is This Wildly Overvalued Stock Market Doomed? Yes, but Maybe Not Yet",History shows no link between nosebleed valuations like we have today and returns over the next year. Expensive stocks can always get pricier.,Yahoo,https://finnhub.io/api/news?id=297f4fc14300a9fccb994f02ca6960c668bd85e4c19e68f84aaec9d52998a73c,History shows no link between nosebleed valuations like we have today and returns over the next year. Expensive stocks can always get pricier.
2024-12-06T01:50:00Z,A Black Friday/Cyber Monday Breakdown,"We also talk about what's going on in South Korea, take a look at protecting your data online, and more.",Yahoo,https://finnhub.io/api/news?id=034410248dc8057abeb2083722c4377ca694cc2878bdff4df6a2e08d2fb226be,"We also talk about what's going on in South Korea, take a look at protecting your data online, and more."
2024-12-06T01:32:28Z,"Apple Inc. (AAPL) Leverages AWS AI Chips for Apple Intelligence Pretraining, Highlights Collaboration at AWS re:Invent","We recently compiled a list of the 10 AI News Investors Should Not Miss. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other AI stocks investors should not miss. During an appearance on CNBC’s Squawk Box Europe, Matt Calkins, CEO of Appian, discussed the outlook for […]",Yahoo,https://finnhub.io/api/news?id=422ff5435e3830212b16b9c2706ba63aa5235ea022ee34b6a8dc049362ed5382,"We recently compiled a list of the 10 AI News Investors Should Not Miss. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other AI stocks investors should not miss. During an appearance on CNBC’s Squawk Box Europe, Matt Calkins, CEO of Appian, discussed the outlook for […]"
2024-12-09T22:36:33Z,Why Apple may be due for a stronger-than-usual iPhone update cycle,"Apple (AAPL) launches its iOS 18.2 update today. Some features in the update include ChatGPT integration into Siri and creating your own emojis. Creative Strategies CEO and Principal Analyst Ben Bajarin sits down with Asking for a Trend Anchor Josh Lipton to talk about how the new iOS update could impact iPhone demands and sales. ""I think the super cycle term gets thrown around,"" says Bajarin. ""I mean, I'm just still of the strong conviction that hardware changes, design changes drive those super cycles, not software. I do still think this is going to be a stronger-than-normal upgrade cycle only because we've known that this is an aging base."" Bajarin went out to talk about the partnership between Apple and Sam Altman's OpenAI, the company that develops ChatGPT. ""I think OpenAI, they're not Google. In no way, shape, or form are they brand-recognized or used as much as Google,"" says Bajarin. ""So you could see the differences of this deal between a Google for search and ChatGPT and OpenAI for other features."" Watch the video above to hear Bajarin's full take on Apple's iOS update. To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here. This post was written by Daniel A. Nelson",Yahoo,https://finnhub.io/api/news?id=912d7bc4df3e067a66bd7c84819fce9724ad3597e228966607737fabae08c97e,"Apple (AAPL) launches its iOS 18.2 update today. Some features in the update include ChatGPT integration into Siri and creating your own emojis. Creative Strategies CEO and Principal Analyst Ben Bajarin sits down with Asking for a Trend Anchor Josh Lipton to talk about how the new iOS update could impact iPhone demands and sales. ""I think the super cycle term gets thrown around,"" says Bajarin. ""I mean, I'm just still of the strong conviction that hardware changes, design changes drive those super cycles, not software. I do still think this is going to be a stronger-than-normal upgrade cycle only because we've known that this is an aging base."" Bajarin went out to talk about the partnership between Apple and Sam Altman's OpenAI, the company that develops ChatGPT. ""I think OpenAI, they're not Google. In no way, shape, or form are they brand-recognized or used as much as Google,"" says Bajarin. ""So you could see the differences of this deal between a Google for search and ChatGPT and OpenAI for other features."" Watch the video above to hear Bajarin's full take on Apple's iOS update. To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here. This post was written by Daniel A. Nelson"
2024-12-09T21:55:24Z,10 Charts That Show The Unprecedented Scale Of The Magnificent 7 Bubble,The Magnificent Seven stocks represent 33% of the entire S&P 500's market cap. Click here to read more about Mag 7 stocks through charts.,SeekingAlpha,https://finnhub.io/api/news?id=b6ae67f60f8f53d62811557bd2910b9029210d111eebf853cfa1284539f6f70e,The Magnificent Seven stocks represent 33% of the entire S&P 500's market cap. Click here to read more about Mag 7 stocks through charts.
2024-12-09T20:41:47Z,"Apple iOS 18.2 brings ChatGPT to iPhone users, OpenAI releases Sora","Apple launches iOS 18.2 bringing Apple Intelligence features to new iPhone models, including ChatGPT integration, Genmoji, Image Playground, and Visual Intelligence. In other AI news, ChatGPT maker OpenAI unveils its AI video generation tool, Sora. Yahoo Finance Tech Editor Dan Howley joins Market Domination Host Julie Hyman to break down the latest in the tech space. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Naomi Buchanan.",Yahoo,https://finnhub.io/api/news?id=e7f21deb5bb13edd7cec27048e3d4964d7bd28bd0dbb5616ebf854cf6b0eae6e,"Apple launches iOS 18.2 bringing Apple Intelligence features to new iPhone models, including ChatGPT integration, Genmoji, Image Playground, and Visual Intelligence. In other AI news, ChatGPT maker OpenAI unveils its AI video generation tool, Sora. Yahoo Finance Tech Editor Dan Howley joins Market Domination Host Julie Hyman to break down the latest in the tech space. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Naomi Buchanan."
2024-12-09T20:25:28Z,Apple Stock Today: A Rise In Volatility Would Generate Profits In This Options Trade,"Apple is currently trading with a very low implied volatility (IV) rank.  This means options are cheap compared to the last 12 months.  Similar to this idea from a few weeks ago on Palantir Technologies, Apple stock could either continue its upward momentum, or suffer a pullback.",Yahoo,https://finnhub.io/api/news?id=36bfa8b7c55a13792ce8ead03d44120bd324568f2084b5caf4d8e24b65540fb0,"Apple is currently trading with a very low implied volatility (IV) rank.  This means options are cheap compared to the last 12 months.  Similar to this idea from a few weeks ago on Palantir Technologies, Apple stock could either continue its upward momentum, or suffer a pullback."
2024-12-09T19:55:14Z,Tracking George Soros's 13F Portfolio - Q3 2024 Update,"George Soros' 13F portfolio value rose from $5.57B to $6.92B in Q3 2024, with 177 positions. Learn more about the trades and holdings in Q3.",SeekingAlpha,https://finnhub.io/api/news?id=23ba27c3f06964d870b41060251ca435b94957b9151d7d0c2a7648b1bb5d85ee,"George Soros' 13F portfolio value rose from $5.57B to $6.92B in Q3 2024, with 177 positions. Learn more about the trades and holdings in Q3."
2024-12-09T19:49:36Z,Steve Jobs taught Gap’s former CEO that micromanaging can be a good thing,"“I’m proud to be a micromanager for what a customer sees, feels, and hears,” Mickey Drexler said.",Yahoo,https://finnhub.io/api/news?id=95b9ccbe7d6e12a66debd4b5535a673e456f0b663d767ca645b4be965839d675,"“I’m proud to be a micromanager for what a customer sees, feels, and hears,” Mickey Drexler said."
2024-12-09T19:30:00Z,ChatGPT: Everything you need to know about the AI-powered chatbot,"ChatGPT, OpenAI’s text-generating AI chatbot, has taken the world by storm since its launch in November 2022. What started as a tool to hyper-charge productivity through writing essays and code with short text prompts has evolved into a behemoth used by more than 92% of Fortune 500 companies. That growth has propelled OpenAI itself into becoming one of the most-hyped companies in recent memory. And its latest partnership with Apple for its upcoming generative AI offering, Apple Intelligence, has",Yahoo,https://finnhub.io/api/news?id=de58621c349359115a252cd8e5bf84fc99673a1b4ddcbcce42c9b3d17356b0c2,"ChatGPT, OpenAI’s text-generating AI chatbot, has taken the world by storm since its launch in November 2022. What started as a tool to hyper-charge productivity through writing essays and code with short text prompts has evolved into a behemoth used by more than 92% of Fortune 500 companies. That growth has propelled OpenAI itself into becoming one of the most-hyped companies in recent memory. And its latest partnership with Apple for its upcoming generative AI offering, Apple Intelligence, has"
2024-12-09T19:00:00Z,Mag 7 'not critical' for market success in 2025: Strategist,"While Bloomberg Intelligence is forecasting the Magnificent Seven's earnings growth — Meta Platforms (META), Microsoft (MSFT), Alphabet (GOOGL, GOOG), Amazon (AMZN), Apple (AAPL), Nvidia (NVDA), Tesla (TSLA) — to drop from 2024's 34% to 18% in 2025, will the group of tech stocks be as pivotal for the S&P 500 (^GSPC) in the new year? ""They're obviously important for the market, but they're not critical for the market's success. And we see signs that earnings growth is set to broaden out as we head into 2025,"" J.P. Morgan Private Bank US Head of Investment Strategy Jake Manoukian tells Seana Smith and Brad Smith on the Morning Brief. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here. ]This post was written by Luke Carberry Mogan.",Yahoo,https://finnhub.io/api/news?id=de8a7e81cf223c5e953d8eea290ff1096eb3a025f685d4fa3342b888a4021caa,"While Bloomberg Intelligence is forecasting the Magnificent Seven's earnings growth — Meta Platforms (META), Microsoft (MSFT), Alphabet (GOOGL, GOOG), Amazon (AMZN), Apple (AAPL), Nvidia (NVDA), Tesla (TSLA) — to drop from 2024's 34% to 18% in 2025, will the group of tech stocks be as pivotal for the S&P 500 (^GSPC) in the new year? ""They're obviously important for the market, but they're not critical for the market's success. And we see signs that earnings growth is set to broaden out as we head into 2025,"" J.P. Morgan Private Bank US Head of Investment Strategy Jake Manoukian tells Seana Smith and Brad Smith on the Morning Brief. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here. ]This post was written by Luke Carberry Mogan."
